Name,GaiaDR2,SPYTeff,SPYlogg,Rem,FileName,jul_date,obsname,SOURCE_ID,r_med_geo,GaiaEDR3,TeffH,e_TeffH,loggH,e_loggH
WD2051+095,1750545141328217984,15274,7.79,,WD2051p095_b_2000_07_06T05_31_41_all.dat.gz,2451731.73034190992,wd2051+095_2451731_73034190992,1750545141328217984,97.974014,1750545141328217984,15082.3,337.62,7.880268,0.034861
WD2056+033,1731395432637342336,51835,7.7,,WD2056p033_a_2001_08_21T00_57_59_all.dat.gz,2452142.54026811011,wd2056+033_2452142_54026811011,1731395432637342336,251.62106,1731395432637342336,38737.95,3749.09,7.713663,0.093858
WD2056+033,1731395432637342336,51835,7.7,,WD2056p033_b_2001_08_19T02_55_39_all.dat.gz,2452140.62198826997,wd2056+033_2452140_62198826997,1731395432637342336,251.62106,1731395432637342336,38737.95,3749.09,7.713663,0.093858
WD2058+181,1765090584946772736,17349,7.75,,WD2058p181_a_2002_07_10T06_54_05_all.dat.gz,2452465.78756223014,wd2058+181_2452465_78756223014,1765090584946772736,65.74965,1765090584946772736,17857.68,366.99,7.987454,0.027495
WD2058+181,1765090584946772736,17349,7.75,,WD2058p181_b_2002_09_10T00_45_40_all.dat.gz,2452527.53171430994,wd2058+181_2452527_53171430994,1765090584946772736,65.74965,1765090584946772736,17857.68,366.99,7.987454,0.027495
WD2058+181,1765090584946772736,17349,7.75,,WD2058p181_b_2002_09_21T02_52_18_all.dat.gz,2452538.61966144014,wd2058+181_2452538_61966144014,1765090584946772736,65.74965,1765090584946772736,17857.68,366.99,7.987454,0.027495
WD2059+190,1789361097242243584,6237,6.9,,WD2059p190_a_2002_09_22T00_52_15_all.dat.gz,2452539.53628916992,wd2059+190_2452539_53628916992,1789361097242243584,32.739433,1789361097242243584,6666.37,52.08,8.026855,0.023313
WD2059+190,1789361097242243584,6237,6.9,,WD2059p190_b_2002_09_23T01_15_39_all.dat.gz,2452540.55253532995,wd2059+190_2452540_55253532995,1789361097242243584,32.739433,1789361097242243584,6666.37,52.08,8.026855,0.023313
WD2115-560,6462911897617050240,9575,7.75,,WD2115m560_a_2002_04_23T08_53_22_all.dat.gz,2452387.87039969023,wd2115-560_2452387_87039969023,6462911897617050240,25.028805,6462911897617050240,9528.29,76.42,7.964806,0.019923
WD2115-560,6462911897617050240,9575,7.75,,WD2115m560_b_2003_05_13T09_32_34_all.dat.gz,2452772.89762696018,wd2115-560_2452772_89762696018,6462911897617050240,25.028805,6462911897617050240,9528.29,76.42,7.964806,0.019923
WD2115+010,2691277330022787712,25815,7.75,,WD2115p010_a_2001_08_24T01_54_24_all.dat.gz,2452145.57945362013,wd2115+010_2452145_57945362013,2691277330022787712,123.56185,2691277330022787712,24866.44,567.25,7.843463,0.037941
WD2115+010,2691277330022787712,25815,7.75,,WD2115p010_b_2001_08_23T02_25_16_all.dat.gz,2452144.60088512022,wd2115+010_2452144_60088512022,2691277330022787712,123.56185,2691277330022787712,24866.44,567.25,7.843463,0.037941
WD2120+054,1738521539295354240,35559,7.68,,WD2120p054_a_2002_09_22T01_06_00_all.dat.gz,2452539.5458444301,wd2120+054_2452539_5458444301,1738521539295354240,205.11533,1738521539295354240,24370.22,769.69,7.46389,0.047751
WD2120+054,1738521539295354240,35559,7.68,,WD2120p054_b_2002_09_23T01_30_25_all.dat.gz,2452540.56279940996,wd2120+054_2452540_56279940996,1738521539295354240,205.11533,1738521539295354240,24370.22,769.69,7.46389,0.047751
WD2122-467,6575491133702739584,16334,8.05,,WD2122m467_a_2002_05_29T07_26_37_all.dat.gz,2452423.8101614099,wd2122-467_2452423_8101614099,6575491133702739584,85.473015,6575491133702739584,15964.62,382.5,8.174665,0.033455
WD2122-467,6575491133702739584,16334,8.05,,WD2122m467_b_2002_07_24T06_08_05_all.dat.gz,2452479.75561635988,wd2122-467_2452479_75561635988,6575491133702739584,85.473015,6575491133702739584,15964.62,382.5,8.174665,0.033455
WD2122-467,6575491133702739584,16334,8.05,,WD2122m467_b_2002_07_27T05_39_07_all.dat.gz,2452482.73549841018,wd2122-467_2452482_73549841018,6575491133702739584,85.473015,6575491133702739584,15964.62,382.5,8.174665,0.033455
WD2122-467,6575491133702739584,16334,8.05,,WD2122m467_b_2002_09_14T01_21_33_all.dat.gz,2452531.55663532997,wd2122-467_2452531_55663532997,6575491133702739584,85.473015,6575491133702739584,15964.62,382.5,8.174665,0.033455
WD2124-224,6828157565735439232,47780,7.71,,WD2124m224_a_2000_07_14T04_07_10_all.dat.gz,2451739.67165067978,wd2127-221j_2451739_67165067978,6828157565735439232,177.96527,6828157565735439232,46646.11,4483.43,7.64111,0.068164
WD2124-224,6828157565735439232,47780,7.71,,WD2124m224_b_2000_08_05T07_01_07_all.dat.gz,2451761.79245145014,wd2127-221j_2451761_79245145014,6828157565735439232,177.96527,6828157565735439232,46646.11,4483.43,7.64111,0.068164
WD2134+218,1793946026371051648,18001,7.86,,WD2134p218_a_2002_07_10T07_13_18_all.dat.gz,2452465.80091066984,wd2134+218_2452465_80091066984,1793946026371051648,49.554436,1793946026371051648,18260.29,379.55,8.009695,0.026765
WD2134+218,1793946026371051648,18001,7.86,,WD2134p218_b_2002_09_10T02_30_18_all.dat.gz,2452527.60438545002,wd2134+218_2452527_60438545002,1793946026371051648,49.554436,1793946026371051648,18260.29,379.55,8.009695,0.026765
WD2136+229,1794118516552814336,10040,7.8,,WD2136p229_a_2002_07_10T07_33_06_all.dat.gz,2452465.81465602014,wd2136+229_2452465_81465602014,1794118516552814336,41.618156,1794118516552814336,10212.49,128.11,8.000286,0.028125
WD2136+229,1794118516552814336,10040,7.8,,WD2136p229_b_2002_09_18T01_40_48_all.dat.gz,2452535.57000287017,wd2136+229_2452535_57000287017,1794118516552814336,41.618156,1794118516552814336,10212.49,128.11,8.000286,0.028125
WD2137-379,6585878288771383296,21013,7.86,,WD2137m379_a_2000_05_21T09_37_38_all.dat.gz,2451685.90114504006,wd2137-379_2451685_90114504006,6585878288771383296,145.79974,6585878288771383296,21073.39,630.44,7.853675,0.048088
WD2137-379,6585878288771383296,21013,7.86,,WD2137m379_b_2000_05_22T09_34_37_all.dat.gz,2451686.89904935984,wd2137-379_2451686_89904935984,6585878288771383296,145.79974,6585878288771383296,21073.39,630.44,7.853675,0.048088
WD2139+115,1766702297192943488,15551,7.79,,WD2139p115_a_2000_06_06T08_52_03_all.dat.gz,2451701.86948795011,wd2139+115_2451701_86948795011,1766702297192943488,86.75266,1766702297192943488,15105.08,381.69,7.903155,0.037364
WD2139+115,1766702297192943488,15551,7.79,,WD2139p115_b_2000_06_09T10_17_40_all.dat.gz,2451704.92893787986,wd2139+115_2451704_92893787986,1766702297192943488,86.75266,1766702297192943488,15105.08,381.69,7.903155,0.037364
WD2146-433,6565941703417200128,62792,7.23,,WD2146m433_a_2001_06_09T10_01_49_all.dat.gz,2452069.91793117998,wd2146-433_2452069_91793117998,6565941703417200128,340.59543,6565941703417200128,84744.54,15436.98,7.689114,0.100049
WD2146-433,6565941703417200128,62792,7.23,,WD2146m433_b_2001_08_17T01_20_18_all.dat.gz,2452138.55576863,wd2146-433_2452138_55576863,6565941703417200128,340.59543,6565941703417200128,84744.54,15436.98,7.689114,0.100049
WD2149+021,2693940725141960192,17926,7.86,,WD2149p021_a_2002_09_23T03_45_09_all.dat.gz,2452540.65636085998,wd2149+021_2452540_65636085998,2693940725141960192,22.535076,2693940725141960192,17507.27,338.27,7.979824,0.024331
WD2149+021,2693940725141960192,17926,7.86,,WD2149p021_b_2003_08_10T07_06_05_all.dat.gz,2452861.79589221999,wd2149+021_2452861_79589221999,2693940725141960192,22.535076,2693940725141960192,17507.27,338.27,7.979824,0.024331
WD2151-307,6616313457820826496,28580,8.27,,WD2151m307_a_2000_07_14T04_16_56_all.dat.gz,2451739.67843723996,wd2151-307_2451739_67843723996,6616313457820826496,68.919136,6616313457820826496,28272.57,661.06,8.25484,0.034516
WD2151-307,6616313457820826496,28580,8.27,,WD2151m307_b_2000_08_05T07_14_15_all.dat.gz,2451761.80157343019,wd2151-307_2451761_80157343019,6616313457820826496,68.919136,6616313457820826496,28272.57,661.06,8.25484,0.034516
WD2152-045,2670147461020069632,19837,7.38,,WD2152m045_a_2001_09_20T00_46_20_all.dat.gz,2452172.53217970021,wd2152-045_2452172_53217970021,2670147461020069632,128.79626,2670147461020069632,18208.72,455.64,7.457546,0.031047
WD2152-045,2670147461020069632,19837,7.38,,WD2152m045_b_2002_09_23T03_55_10_all.dat.gz,2452540.66331822006,wd2152-045_2452540_66331822006,2670147461020069632,128.79626,2670147461020069632,18208.72,455.64,7.457546,0.031047
WD2152-045,2670147461020069632,19837,7.38,,WD2152m045_b_2003_06_23T09_33_43_all.dat.gz,2452813.89842170011,wd2152-045_2452813_89842170011,2670147461020069632,128.79626,2670147461020069632,18208.72,455.64,7.457546,0.031047
WD2152-548,6461145119869641728,45171,7.88,,WD2152m548_a_2000_07_14T04_26_37_all.dat.gz,2451739.68515222985,wd2156-546j_2451739_68515222985,6461145119869641728,124.91103,6461145119869641728,42342.71,3274.63,7.81458,0.059296
WD2152-548,6461145119869641728,45171,7.88,,WD2152m548_b_2000_07_18T06_15_04_all.dat.gz,2451743.76047390979,wd2156-546j_2451743_76047390979,6461145119869641728,124.91103,6461145119869641728,42342.71,3274.63,7.81458,0.059296
WD2152-548,6461145119869641728,45171,7.88,,WD2152m548_b_2000_08_05T07_22_29_all.dat.gz,2451761.80728662014,wd2156-546j_2451761_80728662014,6461145119869641728,124.91103,6461145119869641728,42342.71,3274.63,7.81458,0.059296
WD2153-419,6572442909513784576,46503,7.94,,WD2153m419_a_2000_06_01T08_27_51_all.dat.gz,2451696.85267642001,wd2153-419_2451696_85267642001,6572442909513784576,207.69954,6572442909513784576,41227.18,3495.1,7.863826,0.07418
WD2153-419,6572442909513784576,46503,7.94,,WD2153m419_b_2000_06_04T05_47_47_all.dat.gz,2451699.74151743017,wd2153-419_2451699_74151743017,6572442909513784576,207.69954,6572442909513784576,41227.18,3495.1,7.863826,0.07418
WD2154-061,2668622270889053568,36259,7.74,,WD2154m061_a_2001_09_20T00_58_12_all.dat.gz,2452172.54042661004,wd2154-061_2452172_54042661004,2668622270889053568,182.28857,2668622270889053568,31709.06,1611.45,7.707236,0.084966
WD2154-061,2668622270889053568,36259,7.74,,WD2154m061_b_2002_09_23T04_15_27_all.dat.gz,2452540.6773959198,wd2154-061_2452540_6773959198,2668622270889053568,182.28857,2668622270889053568,31709.06,1611.45,7.707236,0.084966
WD2157+161,1775640227215432320,19188,7.89,,WD2157p161_a_2002_09_23T02_44_22_all.dat.gz,2452540.61414719978,wd2157+161_2452540_61414719978,1775640227215432320,113.182625,1775640227215432320,18108.18,593.25,7.944389,0.049521
WD2157+161,1775640227215432320,19188,7.89,,WD2157p161_b_2002_09_24T02_15_13_all.dat.gz,2452541.59390114993,wd2157+161_2452541_59390114993,1775640227215432320,113.182625,1775640227215432320,18108.18,593.25,7.944389,0.049521
WD2157+161,1775640227215432320,19188,7.89,,WD2157p161_b_2003_08_19T05_31_49_all.dat.gz,2452870.73043614998,wd2157+161_2452870_73043614998,1775640227215432320,113.182625,1775640227215432320,18108.18,593.25,7.944389,0.049521
WD2159-414,6571754443436630272,54343,7.71,,WD2159m414_a_2000_06_10T09_25_47_all.dat.gz,2451705.89291001996,wd2159-414_2451705_89291001996,6571754443436630272,268.9001,6571754443436630272,54353.44,8160.65,7.746764,0.100816
WD2159-414,6571754443436630272,54343,7.71,,WD2159m414_b_2000_06_13T08_14_57_all.dat.gz,2451708.84371626982,wd2159-414_2451708_84371626982,6571754443436630272,268.9001,6571754443436630272,54353.44,8160.65,7.746764,0.100816
WD2159-754,6358158435541361792,8903,8.36,,WD2159m754_a_2000_12_06T00_47_30_all.dat.gz,2451884.53299224004,wd2159-754_2451884_53299224004,6358158435541361792,19.01241,6358158435541361792,8875.31,80.51,8.627402,0.016841
WD2159-754,6358158435541361792,8903,8.36,,WD2159m754_b_2001_08_21T02_52_49_all.dat.gz,2452142.6200129902,wd2159-754_2452142_6200129902,6358158435541361792,19.01241,6358158435541361792,8875.31,80.51,8.627402,0.016841
WD2204+070,2721868041314138240,24454,7.95,,WD2204p070_a_2000_06_06T08_37_13_all.dat.gz,2451701.85918291984,wd2204+071_2451701_85918291984,2721868041314138240,119.36232,2721868041314138240,21293.51,891.37,7.849345,0.061691
WD2204+070,2721868041314138240,24454,7.95,,WD2204p070_b_2000_06_09T10_02_53_all.dat.gz,2451704.91867621988,wd2204+071_2451704_91867621988,2721868041314138240,119.36232,2721868041314138240,21293.51,891.37,7.849345,0.061691
WD2204+070,2721868041314138240,24454,7.95,,WD2204p070_b_2001_08_21T03_09_54_all.dat.gz,2452142.6318807099,wd2204+071_2452142_6318807099,2721868041314138240,119.36232,2721868041314138240,21293.51,891.37,7.849345,0.061691
WD2205-139,2612155476855186176,25231,8.25,,WD2205m139_a_2001_09_20T02_31_25_all.dat.gz,2452172.6051613302,wd2205-139_2452172_6051613302,2612155476855186176,68.78102,2612155476855186176,24862.41,562.65,8.293314,0.031245
WD2205-139,2612155476855186176,25231,8.25,,WD2205m139_b_2002_09_24T02_32_00_all.dat.gz,2452541.60556008993,wd2205-139_2452541_60556008993,2612155476855186176,68.78102,2612155476855186176,24862.41,562.65,8.293314,0.031245
WD2207+142,2735175263041913088,7255,7.49,,WD2207p142_a_2000_05_26T09_50_41_all.dat.gz,2451690.91020441009,wd2207+142_2451690_91020441009,2735175263041913088,27.133146,2735175263041913088,7629.95,73.8,8.156858,0.023787
WD2207+142,2735175263041913088,7255,7.49,,WD2207p142_b_2000_06_01T08_01_06_all.dat.gz,2451696.83410362992,wd2207+142_2451696_83410362992,2735175263041913088,27.133146,2735175263041913088,7629.95,73.8,8.156858,0.023787
WD2220+133,2734319087081051264,22583,8.3,,WD2220p133_a_2000_12_06T01_04_16_all.dat.gz,2451884.54463109002,wd2220+133_2451884_54463109002,2734319087081051264,76.55344,2734319087081051264,22849.28,693.28,8.391495,0.037889
WD2220+133,2734319087081051264,22583,8.3,,WD2220p133_b_2001_09_20T03_20_50_all.dat.gz,2452172.63947275979,wd2220+133_2452172_63947275979,2734319087081051264,76.55344,2734319087081051264,22849.28,693.28,8.391495,0.037889
WD2220+133,2734319087081051264,22583,8.3,,WD2220p133_b_2003_09_01T05_29_31_all.dat.gz,2452883.72883222997,wd2220+133_2452883_72883222997,2734319087081051264,76.55344,2734319087081051264,22849.28,693.28,8.391495,0.037889
WD2226-449,6520516480027596288,13974,7.74,,WD2226m449_a_2001_08_25T03_56_04_all.dat.gz,2452146.66394530982,wd2226-449_2452146_66394530982,6520516480027596288,39.989063,6520516480027596288,13707.31,182.63,7.899577,0.018059
WD2226-449,6520516480027596288,13974,7.74,,WD2226m449_b_2001_08_23T04_15_43_all.dat.gz,2452144.67758208001,wd2226-449_2452144_67758208001,6520516480027596288,39.989063,6520516480027596288,13707.31,182.63,7.899577,0.018059
WD2226-449,6520516480027596288,13974,7.74,,WD2226m449_b_2002_05_29T09_33_15_all.dat.gz,2452423.8981013298,wd2226-449_2452423_8981013298,6520516480027596288,39.989063,6520516480027596288,13707.31,182.63,7.899577,0.018059
WD2226+061,2709363196787375488,16429,7.66,,WD2226p061_a_2000_06_01T09_12_03_all.dat.gz,2451696.88337913016,wd2226+061_2451696_88337913016,2709363196787375488,62.009426,2709363196787375488,16616.24,398.88,7.767304,0.033434
WD2226+061,2709363196787375488,16429,7.66,,WD2226p061_b_2000_06_06T07_57_51_all.dat.gz,2451701.83184746001,wd2226+061_2451701_83184746001,2709363196787375488,62.009426,2709363196787375488,16616.24,398.88,7.767304,0.033434
WD2235+082,2716039358376761088,36519,7.73,,WD2235p082_a_2000_12_06T01_20_07_all.dat.gz,2451884.55564271985,wd2235+082_2451884_55564271985,2716039358376761088,157.32866,2716039358376761088,34556.15,1895.88,7.861199,0.070956
WD2235+082,2716039358376761088,36519,7.73,,WD2235p082_b_2001_09_01T01_38_54_all.dat.gz,2452153.56869036006,wd2235+082_2452153_56869036006,2716039358376761088,157.32866,2716039358376761088,34556.15,1895.88,7.861199,0.070956
WD2235+082,2716039358376761088,36519,7.73,,WD2235p082_b_2001_09_01T01_56_01_all.dat.gz,2452153.580571,wd2235+082_2452153_580571,2716039358376761088,157.32866,2716039358376761088,34556.15,1895.88,7.861199,0.070956
WD2235+082,2716039358376761088,36519,7.73,,WD2235p082_b_2001_09_20T03_50_24_all.dat.gz,2452172.66000124021,wd2235+082_2452172_66000124021,2716039358376761088,157.32866,2716039358376761088,34556.15,1895.88,7.861199,0.070956
WD2240-017,2652784694950778624,9090,7.78,,WD2240m017_a_2000_06_10T09_41_34_all.dat.gz,2451705.90386593016,wd2240-017_2451705_90386593016,2652784694950778624,54.831123,2652784694950778624,9167.21,131.46,8.000081,0.038173
WD2240-017,2652784694950778624,9090,7.78,,WD2240m017_b_2000_07_11T04_10_12_all.dat.gz,2451736.67375175981,wd2240-017_2451736_67375175981,2652784694950778624,54.831123,2652784694950778624,9167.21,131.46,8.000081,0.038173
WD2240-017,2652784694950778624,9090,7.78,,WD2240m017_b_2000_07_11T04_21_19_all.dat.gz,2451736.68147582002,wd2240-017_2451736_68147582002,2652784694950778624,54.831123,2652784694950778624,9167.21,131.46,8.000081,0.038173
WD2240-017,2652784694950778624,9090,7.78,,WD2240m017_b_2003_08_05T05_46_07_all.dat.gz,2452856.74036710011,wd2240-017_2452856_74036710011,2652784694950778624,54.831123,2652784694950778624,9167.21,131.46,8.000081,0.038173
WD2240-045,2625078449333017856,44102,7.72,,WD2240m045_a_2000_06_01T09_26_28_all.dat.gz,2451696.89338514023,wd2240-045_2451696_89338514023,2625078449333017856,185.77834,2625078449333017856,37035.77,2717.78,7.535757,0.078305
WD2240-045,2625078449333017856,44102,7.72,,WD2240m045_b_2000_06_06T08_22_06_all.dat.gz,2451701.84868961992,wd2240-045_2451701_84868961992,2625078449333017856,185.77834,2625078449333017856,37035.77,2717.78,7.535757,0.078305
WD2241-325,6603807092875065728,32316,7.95,,WD2241m325_a_2002_06_12T09_52_18_all.dat.gz,2452437.91133031994,he2241-3235_2452437_91133031994,6603807092875065728,150.2658,6603807092875065728,30485.93,1226.36,7.983597,0.065701
WD2241-325,6603807092875065728,32316,7.95,,WD2241m325_b_2002_07_24T06_23_03_all.dat.gz,2452479.76601195987,he2241-3235_2452479_76601195987,6603807092875065728,150.2658,6603807092875065728,30485.93,1226.36,7.983597,0.065701
WD2248-504,6514042654346344704,16336,7.74,,WD2248m504_a_2002_05_29T09_47_27_all.dat.gz,2452423.90795330983,wd2248-504_2452423_90795330983,6514042654346344704,62.601334,6514042654346344704,15675.76,292.02,7.897577,0.025148
WD2248-504,6514042654346344704,16336,7.74,,WD2248m504_b_2002_05_22T09_54_15_all.dat.gz,2452416.9126830399,wd2248-504_2452416_9126830399,6514042654346344704,62.601334,6514042654346344704,15675.76,292.02,7.897577,0.025148
WD2253-081,2610488514148351360,6233,6.85,,WD2253m081_a_2000_07_12T05_52_41_all.dat.gz,2451737.74492909014,wd2253-081_2451737_74492909014,2610488514148351360,35.906654,2610488514148351360,6611.78,66.12,7.949701,0.030269
WD2253-081,2610488514148351360,6233,6.85,,WD2253m081_b_2000_07_17T06_11_38_all.dat.gz,2451742.75808817009,wd2253-081_2451742_75808817009,2610488514148351360,35.906654,2610488514148351360,6611.78,66.12,7.949701,0.030269
WD2253-081,2610488514148351360,6233,6.85,,WD2253m081_b_2003_07_03T09_45_19_all.dat.gz,2452823.90647268016,wd2253-081_2452823_90647268016,2610488514148351360,35.906654,2610488514148351360,6611.78,66.12,7.949701,0.030269
WD2254+126,2719012579552367488,11893,7.85,,WD2254p126_a_2000_06_10T09_55_09_all.dat.gz,2451705.91330550984,wd2254+126_2451705_91330550984,2719012579552367488,62.45925,2719012579552367488,11770.65,189.63,8.014229,0.026523
WD2254+126,2719012579552367488,11893,7.85,,WD2254p126_a_2000_07_12T05_23_49_all.dat.gz,2451737.72487745015,wd2254+126_2451737_72487745015,2719012579552367488,62.45925,2719012579552367488,11770.65,189.63,8.014229,0.026523
WD2254+126,2719012579552367488,11893,7.85,,WD2254p126_b_2000_07_15T04_51_07_all.dat.gz,2451740.7021658998,wd2254+126_2451740_7021658998,2719012579552367488,62.45925,2719012579552367488,11770.65,189.63,8.014229,0.026523
WD2303+017,2658537614663492352,40977,7.67,,WD2303p017_a_2001_09_20T05_24_22_all.dat.gz,2452172.72526615998,wd2303+017_2452172_72526615998,2658537614663492352,246.55884,2658537614663492352,36554.48,3102.22,7.660741,0.096053
